8829351,ben13.12,0,1,167,342
8842521,Gefr.Mani,26,1,3842,203
8871452,Iridin,0,1,1519,239
8880253,X-Tempo-X,18,1,514,282
8929715,lykorz,0,1,105,355
8942925,Amaterzu,112,8,80113,148
8953744,%40%40fee%40%40,0,1,114,353
8968365,No+Risk+No+Fun%3F,0,1,21,430
8998392,Praditorx3,409,1,21,431
9014498,Mr.Myagi,0,1,381,295
9017820,Monkey+D.+Ruffy,0,0,0,566
9099199,revenger53,0,1,2226,227
9100615,am97,74,4,41325,161
9101974,Just+Bash,0,1,21,432
9168447,danisc,112,198,1799308,29
9196619,alexundriu,0,0,0,567
9219282,Mariechen+Jolie,10,0,0,568
9234136,MrMettwald,0,1,83,366
9234645,DasHelge2,0,1,1518,237
9238203,Fraglich%3F,36,59,590119,117
9259336,Der+Dorfdepp,428,0,0,569
9279888,Q-Zeng,36,3,29978,164
9284303,Sir+Looky,0,1,46,396
9287840,Sebrow,0,1,51,388
9351849,Hexerin,0,0,0,570
9355345,falke077,0,1,656,271
9380941,Thor+d.hammergott,0,0,0,571
9394083,Fake+Ego,74,168,1727547,32
9419874,QueenMelanie,62,1,340,299
9443259,Ankh.Morpork,0,1,586,273
9468767,SirGorgi,0,0,0,572
9472264,Rheine666,0,0,0,573
9482437,BananaKing,0,0,0,574
9505446,ewaldos,0,0,0,575
9522627,Patrick2408,0,0,0,576
9530483,X0nes,0,1,21,433
9551701,%2ACapybara%2A,254,1,21,434
9559034,loddar2012,354,0,0,577
9563580,-Leito-,393,5,42858,160
9570187,M1lano0,155,79,706346,109
9621149,airglider,0,1,516,281
9624608,Anonymouspower,0,2,3356,213
9637025,Ninkasi,56,65,566363,120
9652863,GerWarHD,107,1,21,435
9693465,sandracia,117,80,645733,113
9727559,%2A-KiLLerBuRaK-%2A,36,117,1173065,76
9755605,1661,459,0,0,578
9769799,UNICEF,379,0,0,579
9771141,Biermeister1,489,1,220,326
9787743,%2AFoLLoW%2A,155,54,411917,133
9859294,Humbelhub3rt,0,0,0,580
9864904,Schwergewicht,0,1,21,436
9874340,michi+d.g,6,1,8818,181
9879153,MrPinkels,0,0,0,581
9883742,luchse,62,3,9576,180
9889295,Vince+LaSalle,74,230,2205195,12
9891098,Mr-GT,36,46,457416,127
9894810,B%C3%A4rlusconi,36,104,920459,92
9906634,SaySo..%3F,0,0,0,582
9907962,florator,140,1,3173,215
9916738,Tr.General,0,1,21,437
9966308,Tx23,0,1,21,438
9972729,Boardgamelover,117,75,741788,108
9993705,SambaSei,0,1,250,315
10001568,philippmen,117,157,1372730,60
10007206,Pr3stig3,0,1,21,439
10011662,Adler0123,62,1,875,262
10031101,Todesk%C3%B6nig69,0,1,904,260
10038000,GodEnel,155,132,1258915,71
10050294,Achselhaar1993,155,219,2154854,16
10051553,Hammy2008,313,1,3913,202
10053170,BlackRooXx,117,72,550542,121
10060560,CH4B0B4B0,0,1,52,387
10121028,Stonehead,343,1,2985,219
10123412,HinniYOo,0,0,0,583
10129841,Excalibur1996,0,0,0,584
10140947,METZGERmichi+22,0,1,78,369
10165498,Sir+Robert+Loxley,0,0,0,585
10169866,kingkong+2013,26,0,0,586
10172647,Grebtode,36,72,548602,122
10175716,Baldor01,431,0,0,587
10212792,Kasiras,36,2,20356,168
10238493,lars253,112,184,1775702,31
10241010,Mr.Raiden,36,138,1177770,74
10259931,-Barackler,6,188,1892869,24
10277944,Buchling,6,211,1851227,27
1575846293,mannyboy,0,1,39,406
1575859566,letzte+Zuckung,0,0,0,588
1575860894,-Paze-,87,0,0,589
1575861024,jope163,0,1,21,440
1575894127,bguen,0,1,131,350
1575910129,Baboz,112,193,1959823,21
1575914865,Skinwalker,101,0,0,590
1575965388,IZI+PIZI+LEMON+SQUEEZY,36,56,547857,123
1575967762,Lord+Wilder+Watz,112,162,1330590,63
1575970752,ShadowAnbu,13,92,942534,90
1575982790,BoyRey94,6,123,1263497,70
1575990065,King+Dom,13,0,0,591
1575991470,Warlord+Thor,343,1,206,336
1576005182,1tachi+Uchiha,0,0,0,592
1576005564,BlackBurd,486,0,0,593
1576011179,specialforce234,101,1,21,441
1576038942,Tunichtgut,112,31,307519,136
1576090863,viktor-85,178,1,1223,249
1576146783,pokemoner,0,1,21,442
1576184924,lukulus,389,1,3020,217
1576192469,ALPHA-KNECHT,254,0,0,594
1576206906,vivalavitaloca,101,0,0,595
1576234526,Far3ngar,393,14,79560,149
1576241868,allstar98,0,1,159,346
1576256779,Sandokan3,383,3,5818,189
1576259975,NooT+NooT,0,1,21,443
1576264125,FCBNr1,0,1,3178,216
1576264462,%3DKM%3D,0,0,0,596
1576268569,BlackDevill,383,1,2196,229
1576305560,brazzen25,0,1,77,371
1576328662,-sturmdrang75-,498,1,249,314
1576339491,TomHaeger,210,1,146,348
1576348538,RASKO,0,1,21,444
1576373026,winters1706,0,0,0,597
1576375995,Plutos,5,74,752721,107
1576402283,derPatenonkel,0,0,0,598
1576441751,geribaldo,0,0,0,599
1576503394,l%C3%A4uft+bei+dir,438,0,0,600
1576522652,Kruste+wieder+mal,26,1,1069,256
1576525456,uhu+stic+09,56,13,50886,157
1576552912,Bauwagen,0,0,0,601
1576566407,Safety+F%C3%BCrst,0,2,5451,194
1576567139,ekoni8,36,68,698853,112
1576586188,Torasal,0,1,102,358
1576589861,nendii52,0,0,0,602
1576605487,blauespikachu,36,104,932759,91
1576606966,CaptainBalu.,486,0,0,603
1576609465,PiPiFein,0,1,21,445
1576611172,Bifildi,409,1,1366,245
1576632665,Lord+Lord+August,397,1,3557,209
1576638661,Pakuta,13,160,1584992,38
1576644829,Hexer01,457,0,0,604
1576645046,Solgri,0,0,0,605
1576653088,hyperboreu,222,1,103,356
1576675418,JoGro01,87,1,21,446
1576683405,PuresUnverm%C3%B6gen,0,1,76,372
1576683431,PureLeidenschaft,118,0,0,606
1576684931,P+yroX,13,111,1118014,81
1576702565,MajrManu,0,0,0,607
1576705974,Seitz,5,78,794218,104
1576719276,Th0Kra,0,2,17189,170
1576756867,hias88,0,1,21,447
1576769131,-Frauenversteher-,282,1,222,324
1576778259,Der+Lord+of+St%C3%A4mme,25,1,754,264
1576783119,187forfree,0,1,253,313
1576794527,Riuwental,178,1,1445,241
1576813264,Lapsi+Lups,379,0,0,608
1576834908,yakra,0,1,1149,251
1576835204,Vardy+schon+18%3F,117,96,949874,88
1576835832,Frax500,0,1,21,448
1576838265,NeTsRaK3107,101,1,730,266
1576839144,Freiheit1,36,118,1163579,77
1576840011,Marshmello.,155,74,619134,114
1576843623,Tirrek,0,0,0,609
1576856674,kaempfer93,0,0,0,610
1576857787,superteliman,0,0,0,611
1576859291,Bredasepp,13,140,1435841,52
1576878347,Aletheias+Leuchtfeuer,10,1,21,449
1576880392,stefan1809,256,0,0,612
1576881440,sCranks,5,23,224175,138
1576888458,ForceDesto,0,0,0,613
1576891614,Marsupilian,0,1,243,316
1576893165,M%C3%A4usew%C3%A4chter,0,1,21,450
1576896943,Egino+der+Schreckliche,0,1,21,451
1576899913,Molitor7,0,1,319,302
1576915527,midland,0,2,5297,196
1576921073,Sch%C3%BCbelino,0,1,10202,178
1576927093,Booni,117,82,802730,102
1576927701,fwpeach,0,1,546,279
1576929123,xVeLLoCeT,155,101,892375,95
1576930724,FrEaK-010,522,13,33757,163
1576937769,UltraBeam%2A,5,176,1713109,34
1576939408,Der+Erzbischof+von+DS,6,237,2367760,6
1576939913,bottas1,0,0,0,614
1576955344,Weissla,0,0,0,615
1576957619,Broccoli,0,0,0,616
1576958292,Vikinger+77,393,2,6460,185
1576966479,rss0014,0,2,6516,184
1576967879,Thrindon+IV,36,113,1122260,80
1576978917,NoSkillJustCash,0,1,21,452
1576980399,Frank+von+Bach,5,86,863960,96
1576981262,Pain.,314,0,0,617
1576983540,FrankenPranken,282,1,223,323
1576994564,Mugiwara+no+Luffy,13,97,943881,89
1577000089,%2A-KiLLerUhSe-%2A,25,1,1001,258
1577002498,RobRia,0,42,377635,134
1577006487,Baddy0815,36,57,567649,119
1577009848,Kari69,528,1,65,379
1577010500,Bratislava+Lover,6,191,1566940,39
1577011504,Saruman+der+Wei%C3%9Fe,0,1,21,453
1577016873,FloFauli,0,1,421,288
1577017433,Bernhart01,87,13,121979,146
1577019815,Claym,36,67,704726,110
1577028164,Lord+Tourette,0,1,39,407
1577037525,Bash4Life,0,1,21,454
1577041649,Achilles1995,0,1,37,410
1577057553,Swagridoff,117,34,308185,135
1577057562,Heiter+bis+Wolkig,5,204,1955261,22
1577060130,Valzurger,117,117,1099270,82
1577060269,AgainstAll0dds-,13,210,1963990,20
1577063558,xiPumaDAce,5,47,447569,128
1577066276,eism,178,1,205,333
1577066387,K%C3%B6nig+Khan84,140,1,552,276
1577067562,Thaibi,0,1,3577,208
1577067841,jogy59,0,1,467,285
1577069277,Bauer+sucht+Sau,0,0,0,618
1577070246,Wachi1997,118,1,21,455
1577077841,Reets,112,126,1175518,75
1577078253,Vinni1,0,1,443,287
1577079475,Schiggy7,0,0,0,619
1577080653,idontknowman,0,1,21,456
1577081344,Cash,0,1,221,325
1577081797,Puschl,430,0,0,620
1577085432,C4rry,0,1,21,457
1577085869,Friedlicher+Siedler,13,121,1207956,73
1577086420,Herrenloses+Damenfahrrad,5,126,1309687,65
1577087042,%2AArbeiterritter%2A,6,240,2479923,4
1577090785,FirstSinWrath,0,0,0,621
1577091431,Stevebe78,221,1,1078,255
1577092517,Kaiser+Chrisi+u.+Mille,0,0,0,622
1577092695,hannsi,289,0,0,623
1577093590,MonsterAG,524,1,21,458
1577095727,dogan,0,1,5976,186
1577102179,Andorra,74,257,2436791,5
1577102232,MrSchicko,465,1,322,301
1577102326,Shooter,112,44,431870,130
1577104233,stehbeisl3002,0,1,403,291
1577104410,TimoE81,0,1,3339,214
1577105011,KaiDerBrecherseinBruder,0,1,48,391
1577106052,Creset,0,1,21,459
1577108159,.007,0,2,3707,207
1577112833,dentALEX,0,1,21,460
1577113388,bosenbo,0,1,27,413
1577115070,Nimsy+van+Hinden,6,235,2280649,8
1577116057,Schlachter02,0,1,76,373
1577117690,pokolo,460,1,739,265
1577117747,Alabamaha,0,1,43,402
1577117902,Gabriana,0,1,2785,221
1577122472,Chribii,36,78,760371,106
1577126491,DPKuni,0,1,21,461
1577126813,Credit,0,0,0,624
1577127993,N1cerD1cer,74,14,54459,155
1577128429,St0pTilt,0,1,21,462
1577131293,longus18,0,0,0,625
1577131518,Barde80,0,0,0,626
1577133291,YouHateMe,117,152,1385397,57
1577134460,lord+alter+schwede,0,1,21,463
1577136631,RealPegasus,118,1,21,464
1577136742,BauernZug0815,0,1,21,465
1577138412,Sven+1974,389,1,408,290
1577138516,gacel2.0,13,214,2007204,19
1577139362,-SelbstHilfeGruppe%2A,6,138,1434929,53
1577147774,Krieger3,78,4,3811,204
1577147822,pepe1997,0,4,13843,173
1577150723,Wanna+Play%3F,117,61,490577,125
1577152161,LordofRave,0,1,21,466
1577153814,Christians4,0,1,74,374
1577156085,Onkel+Brutus,0,1,146,349
1577160968,H.D.W.,0,1,211,330
1577162742,PalmenWendler,5,219,2218097,11
1577162984,Alex+the+Lord,155,170,1718601,33
1577163397,derBabadook,0,1,21,467
1577166123,Emen+der+Schreckliche,155,85,839585,98
1577166410,Airvine,0,0,0,627
1577166631,Kimahri,210,1,669,270
1577168687,Micha1188,0,1,51,389
1577169770,Arschkratzer,118,1,556,275
1577173167,BerlinBeats,520,1,2649,224
1577174132,Vorschlaghammer1887,117,159,1252642,72
1577174406,Schepsi,0,0,0,628
1577174466,FlameHaze,155,108,838451,99
1577175220,panzerschl%C3%A4chter,74,223,2234483,10
1577178719,%2AAnatoly%2A,6,242,2165031,15
1577184334,Mattboh,0,1,39,408
1577188112,Roots.,112,296,2608935,3
1577193140,STR33TPLAY3R,0,0,0,629
1577194244,BADDEBOOM,0,1,21,468
1577195469,Trambert99,513,0,0,630
1577199256,W-inc+Killer,0,1,21,469
1577200811,Mogamer,0,0,0,631
1577203758,Royaler-Goku,0,1,21,470
1577206166,Secondface,112,6,59771,152
1577206379,NoSkillJustBash,0,1,21,471
1577207097,CRUSHER2020,0,0,0,632
1577207124,WarDog5051,385,1,21,472
1577207748,Fantastic+Reallife,0,1,21,473
1577212601,Salazar+Slytherin,0,0,0,633
1577212702,elit3w0lf,112,104,919909,93
1577212960,Anima,13,180,1851627,26
1577214067,Volt,117,27,217713,139
1577214424,Bier994,117,85,845786,97
1577216716,Cuchillo,36,155,1414783,55
1577218930,Westen107,0,1,40,405
1577223660,jesse145,6,129,1339558,61
1577223718,Kartenrandcarry,112,215,2172184,13
1577223952,Umbrella+Corp,0,0,0,634
1577224684,Accountname.,117,123,1280441,68
1577225422,HabitxD,0,1,21,474
1577227459,Davee,0,1,151,347
1577227974,milchman,0,1,231,320
1577228216,homoSuperior,155,140,1384078,58
1577229243,Imperator666,0,1,942,259
1577231957,McBizeps,6,148,1487516,49
1577234581,Dom1187,0,1,197,339
1577236174,Weltensieger123,5,167,1511933,45
1577236526,Pinki72,0,2,5945,188
1577236561,Victini,6,280,2677741,2
1577237865,yunghuan1,112,160,1420042,54
1577237866,ZileanSwaGGa,390,1,163,344
1577240658,NiceButDeadly,461,0,0,635
1577243870,K%C3%B6nig+Michel,178,1,380,296
1577247011,Yamila,0,0,0,636
1577247181,.Nicosta,0,1,21,475
1577248822,Yu-Hsi,210,1,78,370
1577252028,Wechsel22,0,0,0,637
1577252770,Nimbus2000,118,0,0,638
1577256742,Vicky10,74,85,768470,105
1577262204,Echsekutive,112,159,1596618,37
1577263242,larrylash,0,1,41,404
1577264309,Dybalaino,112,47,480686,126
1577266752,Sv3nergy,0,1,21,476
1577272505,ItsJustFreakz,0,0,0,639
1577272530,Barber,445,1,128,351
1577272692,saufsportbalance,112,59,593940,116
1577277891,Darktree,343,1,593,272
1577278010,jd1002,0,0,0,640
1577279416,kaiuwe93,141,1,299,307
1577279969,SONICx,0,1,21,477
1577280108,Warlord+Beserker,343,1,240,317
1577280176,xSonjax,0,1,98,360
1577280225,Warlord+Tussi,343,1,4629,199
1577282229,heselbauer97,0,0,0,641
1577284645,Slivovica,0,0,0,642
1577285125,Ferdinandt,0,1,208,331
1577286311,Ten3patnej,0,1,21,478
1577292270,Ramponierburschen,0,0,0,643
1577295978,Lilahammerhai,98,1,203,334
1577296157,Da4id,0,0,0,644
1577299851,OnlyDogs,13,146,1502339,47
1577300275,Lucky,0,1,1403,243
1577300661,xstunnedx,36,107,987249,87
1577302405,Weedrunner,0,1,224,322
1577303441,Emma,155,171,1681316,35
1577303476,Wilma+goes+Sauna,0,0,0,645
1577304358,Lord+angelika,0,0,0,646
1577304538,Balloo,393,7,28957,165
1577305967,sXouL32,0,1,37,411
1577306127,MrL1487,0,0,0,647
1577306172,Bussinator,183,1,21,479
1577306558,Warlord+Samira,343,0,0,648
1577307230,Bordbistro,117,109,1028767,83
1577307647,naggi,155,2,18801,169
1577308358,Myrtie,0,1,21,480
1577311444,Crusader93,0,0,0,649
1577312315,xwaze3,142,0,0,650
1577312984,saul35,0,1,21,481
1577313917,yeat,314,1,21,482
1577315221,mokaplala,0,1,21,483
1577315260,sigma95,118,0,0,651
1577315631,Wikinger,525,1,7191,183
1577316045,Elendil,0,1,21,484
1577316273,SirEkki,0,3,5963,187
1577320357,hotcatxxxx,393,7,14204,172
1577321158,Lord+Major1982Tom,393,34,173201,141
1577321269,Wellestar,254,0,0,652
1577321480,Dr.Best,0,1,21,485
1577321677,HoleyMole,112,325,3165100,1
1577321820,Zukzuk,439,0,0,653
1577322095,Crom,0,1,26,415
1577324774,K%C3%B6nignico,0,1,21,486
1577324789,Myrrdhin+Emrys,164,1,2628,223
1577325085,Armenius02,491,1,387,293
1577325647,Joelly,0,0,0,654
1577326069,iiBeaTz,5,78,798159,103
1577327735,Jetzt+wird+geballert,6,213,1852542,25
1577330237,Amnezia+Haze,0,1,59,383
1577331140,Grundi76,393,62,535339,124
1577331373,Ludwig,409,1,203,335
1577331505,Jiggy420,0,2,3564,210
1577331533,XertoO,0,0,0,655
1577333480,casi+51,25,5,11843,176
1577333584,t0m05,13,116,999035,86
1577333672,Blacktea123,0,1,36,412
1577333882,Landj%C3%A4ger,117,16,137119,143
1577334181,-Is4gi,5,156,1559762,40
1577334561,H%C3%B6llgrin,218,1,5603,191
1577334852,Buuudde,117,70,699804,111
1577335467,LiShang,0,1,21,487
1577335623,WAHNSINNIG,0,1,21,488
1577336017,JohnDoe,0,1,225,321
1577336272,Gast336272,321,1,1930,232
1577336340,Gejoooo,5,79,809591,101
1577336452,KrasserStoff,6,19,170058,142
1577337112,Mady,0,0,0,656
1577337141,Ableax,13,189,1807451,28
1577337724,Ice1507,0,1,48,392
1577338956,Dr.Walter,13,145,1496015,48
1577339485,BeaA,0,1,216,327
1577339932,-ChiccaLS-,0,0,0,657
1577340097,Dinyo34,0,1,21,489
1577341606,n8chtfalt3r,530,1,118,352
1577341648,Tatanga,0,1,4403,182
1577342299,Darkdimi,0,0,0,658
1577343703,terypl,470,8,54514,154
1577343731,NamenloserRandom,0,1,21,490
1577344088,AaronGulden,0,1,167,343
1577344763,3kyFr4nky,0,1,21,491
1577345188,Rido,289,0,0,659
1577345915,Michaela74,218,1,1580,236
1577346252,Goku96,0,1,21,492
1577346558,Bad+Trip.,0,1,44,400
1577347383,eatmebaby06,0,18,112267,147
1577349619,Echter+Krieger,0,0,0,660
1577349815,electrosmog,112,18,187807,140
1577351055,skini1993,343,0,0,661
1577351151,xxDome07,0,1,21,493
1577351223,Kn%C3%B6delchen,470,1,21,494
1577351235,fastl,0,0,0,662
1577352125,Lady+sandraSh,0,0,0,663
1577352783,Splexx,0,1,21,495
1577353525,Hansi0708,0,1,21,496
1577353973,Fire1294,521,27,252340,137
1577354149,LouLouisa,183,0,0,664
1577354546,markovje,110,0,0,665
1577355456,CommanderBar3is,0,0,0,666
1577355533,KrushTarach,0,1,79,368
1577356217,MuuhKuh,277,0,0,667
1577356288,UltraFlocati,56,1,46,397
1577356547,raid,117,44,431773,131
1577356786,AyDon,0,0,0,668
1577357219,ichgz,0,1,200,337
1577357523,Kevsen96,0,0,0,669
1577357865,Budapester+Bumsorchester,13,155,1549459,42
1577358526,Busbach,12,0,0,670
1577358785,KuschelTeam,74,229,2305685,7
1577358840,Klassenkasper,0,1,674,269
1577358847,Tirawa90,301,1,21,497
1577358896,Lingling,0,1,301,306
1577359937,NikoGraus,74,19,127677,145
1577360008,CyberSamurai,62,2,5780,190
1577360175,SekoTmr,0,1,21,498
1577360482,marcooo66,0,1,21,499
1577361499,HolsteinerSH,155,41,438764,129
1577362078,El-Huron,486,1,82,367
1577362137,Calle95,0,1,476,284
1577362568,Lord+Fieb,393,1,5474,192
1577362634,rockdj42,383,2,3804,206
1577363033,EwDAce,0,0,0,671
1577364373,HannibalI,0,1,108,354
1577364782,hammel,0,1,56,384
1577365221,Wieti,0,1,234,319
1577365501,Nordtiroler,155,5,6069,174
1577365622,Lance09,0,0,0,672
1577365671,Lord+Jestan,117,136,1315844,64
1577365763,SiLenzio,0,0,0,673
1577365997,aebleskive,0,1,44,401
1577366058,Darkgrizzly,527,0,0,674
1577366295,BumShiKo,442,0,0,675
1577366329,Red+Destroyer,393,8,43257,159
1577366393,Tearsdontfall,112,189,1932878,23
1577366781,KungFu,458,0,0,676
1577366809,Dogfaceghost,389,1,1182,250
1577366903,Consultant,155,155,1552478,41
1577366959,sweets,6,130,1329930,62
1577366995,%C3%9C-Ei,0,0,0,677
1577367161,lutetia,0,0,0,678
1577367281,tim1807,0,0,0,679
1577367635,Relaxo+San,36,7,67595,150
1577367706,xMrsGreen420,0,0,0,680
1577367740,Dyso%2A,0,1,21,500
1577367840,Die+Alphornbl%C3%A4ser,117,151,1475139,50
1577367854,ScheibeMio,101,1,21,501
1577367872,Kr%C3%B6tensohn,0,1,60,381
1577367884,Der+Dorfzampano,0,1,21,502
1577367914,ADuckOnQuack,112,5,44683,158
1577368013,Schwarmintelligenz,74,1,21,503
1577368026,Nicht+Vegan+Ist+Nicht+OK,74,145,1293102,67
1577368077,freddysch,0,0,0,681
1577368080,Kozuki+Od3n,112,139,1391565,56
1577368093,Main+Charakter,74,1,10393,177
1577368275,Pilzdoktor,118,1,21,504
1577368283,Yozzy666,56,0,0,682
1577368334,PilzeBub,112,5,49878,151
1577368735,Raredexter,118,1,21,505
1577368783,Veyshin,0,1,39,409
1577368907,-SonGoku-,155,68,617587,115
1577368983,Generation,0,0,0,683
1577369075,Sahnelachs,0,1,21,506
1577369085,Ygdrasil,470,20,34787,162
1577369167,kempten+kings+dorf,0,1,3811,205
1577369443,Wayzor,0,1,255,311
1577369789,dsad27,0,0,0,684
1577370141,Lord+Huuz,0,1,21,507
1577370216,tayfoxi,0,1,1148,252
1577370275,Wisperwind,0,1,692,268
1577370531,Daktari+2.0,383,0,0,685
1577370991,Viirex,0,1,213,329
1577371170,Liisha,0,0,0,686
1577371514,T-90,402,1,2219,228
1577371944,schrader,402,0,0,687
1577371967,tititata,0,1,21,508
1577372126,starwars,343,1,206,340
1577372288,xXcariXx,0,0,0,688
1577372337,terriblemilk,0,0,0,689
1577372633,rubby420,0,1,21,509
1577372681,AlfaKevin,0,0,0,690
1577373053,NBB112,0,0,0,691
1577373072,Dulli23,0,0,0,692
1577373086,Wallace,56,0,0,693
1577373389,evi777,0,1,21,510
1577373415,SonDomOne,0,1,200,338
1577373436,00cut00,0,1,90,363
1577373580,Lisamaus97,0,1,73,375
1577373650,SR.Steffen,178,1,3385,212
1577373693,Kleeblatt3005,0,1,21,511
1577373916,ludie,389,1,1320,246
1577374592,manonegra,0,1,4726,198
1577374710,Kameltreiber88,0,0,0,694
1577375100,yutyrdhr,0,1,21,512
1577375347,imperator89,0,1,324,300
1577376676,pauli0815,393,6,20734,167
1577377230,L1u2ki34,62,4,15660,171
1577377249,Nachel,0,2,5428,195
1577377447,TTVRimRegulator,0,1,56,385
1577377518,black+robe,0,1,21,513
1577377575,uncas2,0,3,12132,175
1577377675,SickxSeckx,0,1,1906,233
1577377699,KaLi90,0,1,4432,200
1577377714,xTeT,0,1,21,514
1577378004,Apfelsirup,389,1,2718,222
1577378042,Suad,0,1,2416,226
1577378063,Rebelhunter93,0,1,887,261
1577378239,moses1987,0,2,4206,201
1577378273,Maksim,0,1,207,332
1577378387,G%C3%A4rtnerbob,0,1,21,515
1577378622,neastk,0,1,66,378
1577378970,cobracv,0,1,21,516
1577378982,Det123,0,1,49,390
1577378996,Koli.N,0,1,312,304
1577379009,Berserker929,0,1,21,517
1577379010,anonym56,0,1,21,518
1577379166,xSpukky,0,1,47,394
1577379238,Domi211296,0,1,27,414
1577379285,Ich+mag+Kekse,524,1,21,519
