1577164549,salz1,255,26,258723,117
1577166631,Kimahri,349,1,3401,612
1577166714,Rageshot,0,0,0,700
1577167192,nisiko112,32,4,39662,189
1577168419,Marckmo85,0,5,5187,367
1577169033,Hertipa,251,2,19660,237
1577171692,DasWarsMalWieder,0,5,8980,315
1577173551,Y.U.N.O.,38,618,6287775,35
1577174730,KUMMER,0,5,4000,549
1577175881,Inosuke+Hashibara,253,665,6503097,34
1577176587,Vindi,53,4,39140,190
1577180515,Lord+xADTRx,0,5,3929,604
1577185700,newman2,274,169,1138558,76
1577188570,CostaFastGarnix,0,5,4065,440
1577193163,raucher+55,352,22,110777,142
1577199912,Konermanm,0,5,4235,411
1577202412,DeffKnacker,328,1,8791,320
1577202485,Easycz,118,12,46156,185
1577202641,airwalks,0,3,3294,616
1577203758,Royaler-Goku,62,7,20402,231
1577207097,CRUSHER2020,60,3,26230,215
1577207819,SkyzZeK,0,5,5960,349
1577210072,Pedro91,0,8,41470,188
1577210495,MHFrenki,0,5,4000,550
1577217044,colonel.kurtz,0,5,14322,281
1577219997,Pocahonta,241,97,1000309,78
1577220285,Slicer,0,3,5524,358
1577220306,Bowlinghead,0,5,4052,444
1577221903,Le+SHOOTE,0,1,800,690
1577223301,Der+Semmelgott,0,5,17584,257
1577224982,Dar4wor,0,5,4000,551
1577228216,homoSuperior,0,5,4000,552
1577228971,Vylo43,0,5,4005,495
1577229213,Troojaner,0,5,4000,553
1577231474,Benschmi,0,3,2451,642
1577232759,buschbanker,0,5,4010,485
1577234466,emarcel14,0,3,2400,648
1577236658,thom1405,0,5,14000,283
1577237631,dersechsundvierzichste,0,5,4466,391
1577238246,BlackAngelRV1,0,5,4039,457
1577238409,mcemy,0,4,3200,625
1577240328,Zorn666Roeschen,362,13,53872,174
1577241654,Gone,0,2,2791,635
1577243870,K%C3%B6nig+Michel,0,4,12505,289
1577245660,Moloo,0,5,4000,554
1577247181,.Nicosta,0,5,3921,605
1577247956,Acc+Name+ist+mir+EGAL,106,319,3180111,54
1577248256,Tharwen,49,8,28391,210
1577250846,Gumble1983,84,20,93769,149
1577251928,Kylar,0,2,1634,663
1577253445,ttvHellDeagle,184,631,6058732,36
1577255903,Ricoe,0,5,4000,555
1577256496,Colour,0,5,4000,556
1577258225,Ottoman20,0,5,4000,557
1577258428,Splix,0,5,4000,558
1577259257,tyrannokid,0,5,4014,471
1577259640,jeff2939,331,4,6374,342
1577262284,Yami+Sukehiro,38,758,7656299,30
1577262566,Normdeluxe,0,5,4688,380
1577263354,Sams1312,189,164,1597246,67
1577264081,Ho+Li+Phuc,0,5,4000,559
1577269415,Kairon,0,5,4000,560
1577269505,Niffelheim,259,5,53687,173
1577270069,Vegau,0,5,4319,402
1577272201,RR420,0,5,4000,561
1577272530,Barber,295,3,11593,292
1577275055,Superbene100,0,5,4000,562
1577275822,deepvice,0,4,3210,621
1577277200,oliver7393,343,36,142508,138
1577279094,fromme+Helene,241,58,578978,88
1577279310,NoLimitx3,0,5,4400,396
1577280431,viking-vitali,364,7,24533,229
1577282143,Lady+Lady+Star,0,7,46447,184
1577282884,AbuuJauii,0,5,4000,563
1577284506,Bolpe123,110,8,21142,227
1577285125,Ferdinandt,295,1,4981,372
1577285580,Voge29962,354,28,183915,126
1577286037,tsch%C3%A4nges,0,2,1663,662
1577286311,Ten3patnej,0,5,4046,450
1577287163,Gremio,0,5,4013,474
1577288930,Turbotop78,0,5,4000,564
1577289495,Mad+Reloaded,0,5,6223,345
1577291817,matze1608,0,5,15145,273
1577292586,next432,0,3,2636,639
1577294002,DarJan,62,25,162324,134
1577294248,woitscha,196,2,16575,265
1577295163,cheatsricht3r,0,5,4012,478
1577296779,Overskilled,184,333,3576879,51
1577299272,valley94,0,1,810,682
1577299467,Spartakusskuss,306,13,81597,162
1577299713,Skutchi,0,3,5157,368
1577302728,Detroit,0,5,4000,565
1577303587,lange89,0,5,4010,486
1577303767,Chango1904,0,5,5567,356
1577304732,yungchristus1998,30,3,2400,649
1577305074,NBiggi,0,1,863,679
1577309820,yuyan,331,6,20298,235
1577310144,DerEchte97,0,6,32868,207
1577311182,Riegeros,253,772,8057612,29
1577311315,flexx1,0,3,2400,650
1577312149,BallernwieBananen,48,6,50755,177
1577312154,MrJoy,206,14,62456,168
1577313792,Stratege+Lukaschenko,0,5,4000,566
1577314890,marc20,110,5,25686,217
1577315888,TekkFreak970,0,4,5560,357
1577316045,Elendil,0,5,4000,567
1577317599,Leonitas,0,5,4091,430
1577318280,piet907,0,6,20368,233
1577318374,Farbtopf,21,8,85391,157
1577319091,Bayernbua,0,5,12550,288
1577319276,alosh,0,5,4000,568
1577319762,Ebets,0,5,4051,446
1577320357,hotcatxxxx,0,6,18852,245
1577321933,-Bohnenfurz59-,0,3,2400,651
1577322234,Aasgeier,0,5,4000,569
1577325085,Armenius02,107,1,921,676
1577325741,Pole647,0,4,3593,607
1577326573,Xyros,30,4,17612,256
1577327211,nicklas,0,5,4012,479
1577327700,KaldyIndustrie,0,5,4140,422
1577328871,Paad93,343,5,14797,276
1577330366,Deathcogl,38,236,2352093,59
1577330489,schroppi,343,5,4473,388
1577330572,SlickShootaz,0,5,4000,570
1577330753,dufecam,0,5,8690,322
1577331373,Ludwig,110,5,4690,379
1577331505,Jiggy420,0,5,4000,571
1577331787,Korl,299,3,28131,211
1577332526,FlatEric73,266,71,676249,85
1577332528,Lord+ChrisKringel,358,5,7391,334
1577332569,Kingsesch,200,2,18898,244
1577333392,Pipo,253,1663,16750476,13
1577333880,Zaabbll,210,16,85597,155
1577334442,LassmalliebereinBaun,0,5,4000,572
1577335096,ElBlindo,0,12,60572,169
1577335989,Kapit%C3%A4n+NachtBonus,126,5,45927,186
1577337753,Garos,0,5,5345,363
1577338279,kaiserde,0,3,17008,261
1577338655,babuli,0,8,37937,193
1577339237,W1ll1,0,5,4000,573
1577339250,Alkoholleiche,184,1588,15410601,14
1577339471,xXGEFKikiXx,6,110,953514,82
1577340097,Dinyo34,62,9,48534,179
1577341606,n8chtfalt3r,351,5,14777,277
1577342669,Xampih1,0,5,4000,574
1577343225,winch2,295,7,4207,413
1577343731,NamenloserRandom,184,406,4114346,49
1577343940,DieMoehre,106,1919,19449840,6
1577344594,Bln36,0,5,4000,575
1577345915,Michaela74,248,5,26899,213
1577347822,Benni97,69,46,318061,113
1577348043,adiga,151,63,578463,89
1577349820,mopfmopf,126,3,15860,268
1577349822,spinnrich,123,31,312341,114
1577350386,FightingFarmer,0,4,3317,615
1577350572,Selfmadehome,341,19,48080,181
1577350591,shark64,6,159,1121643,77
1577350760,add1982,341,7,42926,187
1577351604,Burg+Hohenzollern,84,3,30596,205
1577352381,gurken,38,1336,13953697,15
1577352539,Kevvko,139,3,28084,212
1577354030,Der+Boi,253,786,7370861,32
1577354521,RomanTicker,365,5,9993,306
1577354584,Kaiserpinguin,253,1560,18351520,11
1577354910,Pepper84,0,5,4000,576
1577354916,Galin44,0,6,15313,271
1577356681,SirLukas1903,0,6,18793,208
1577357219,ichgz,0,2,2201,657
1577357341,Sadao+Maou,0,5,4046,451
1577357504,black+shadows,6,422,3501750,52
1577357610,Money8224,200,68,524686,91
1577357674,Jonnycash,279,32,289042,116
1577357764,ordu5252,0,4,11476,294
1577358709,BoxBoxx,38,1389,13204476,19
1577358923,JonSnow98,6,141,1334928,72
1577358946,Tormund98,0,5,4409,395
1577359147,Don+Quixote+Doflamingo,38,774,8079326,28
1577359169,Gnoooom,0,5,4000,577
1577359989,Dschanine,274,6,25589,218
1577360067,Master+666,207,3,9605,310
1577361171,chemieboy,0,2,1600,671
1577361416,chuffz,0,5,4038,459
1577362137,Calle95,0,5,15584,270
1577362320,Neroki,126,20,162851,133
1577362663,nicy,26,54,517113,92
1577362726,Andy+200080,26,23,224995,122
1577363106,blackops,69,2,19115,242
1577363741,Foley,154,133,1365683,71
1577364025,philbort,48,732,7417921,31
1577364096,BREEZAR,213,61,606289,87
1577364242,D4rkzzz,0,5,4000,578
1577364295,Eisenhauer,248,3,8376,324
1577364347,BlackMoon15,47,38,351927,107
1577364573,gibihn,0,5,4000,579
1577364782,hammel,0,63,445573,97
1577365221,Wieti,0,5,4885,375
1577365537,Earos,48,1361,13538917,16
1577365622,Lance09,126,56,540073,90
1577365712,WhiteEinhorn,110,3,22247,226
1577365778,smole1807,0,5,4000,580
1577365915,manasa,0,5,4000,581
1577366595,Lord+Pqnda,0,4,3200,626
1577366809,Dogfaceghost,0,4,4422,394
1577366914,Octavvian,341,15,131544,140
1577367086,Keller1994,284,2,15687,269
1577367152,sandra,325,5,16852,264
1577367161,lutetia,173,1,2389,655
1577368774,KabaCow,0,5,22926,222
1577368948,B4rit0n,198,20,201275,125
1577369137,angiego682,0,5,4000,582
1577369434,CraNk%2A,0,4,3200,627
1577369485,sword1503,198,12,88814,153
1577369652,Pi32,62,5,6145,347
1577369874,Bette11,210,1,1207,640
1577369967,ZuUuLuU,343,39,376335,105
1577370216,tayfoxi,0,2,1756,661
1577370503,DennJoo,333,53,334201,110
1577370644,Luke1997,0,5,4000,583
1577370842,Melim,0,5,4000,584
1577371700,Landor2811,0,5,4130,424
1577371878,philx09,0,5,4158,418
1577371967,tititata,0,5,4000,585
1577372025,hisomatak,0,3,2400,652
1577372135,niner,173,109,394046,104
1577372544,ungustl,0,14,70108,166
1577373094,yungcozy,0,5,4044,452
1577373238,King+Rio,0,5,12850,286
1577373346,JonSnow,0,3,3439,610
1577373380,werike,207,8,46450,183
1577373389,evi777,0,5,4000,586
1577373560,mugetsu,210,5,36312,196
1577373610,bnnsh,323,8,92600,150
1577373674,Falrach,207,165,1267179,75
1577373693,Kleeblatt3005,200,4,6327,344
1577373757,Nero56,349,1,5274,366
1577373916,ludie,358,3,10829,296
1577374065,Hahahawitzig,0,5,4012,480
1577374165,H-Dorn,0,2,2054,659
1577374334,Ameise431,0,5,4000,587
1577374847,DaniStu,0,1,893,677
1577374867,SRSD,334,64,434649,99
1577375133,mtkGott,0,1,800,691
1577375186,DSmanager357ttv,206,11,91723,151
1577375422,Woutii,0,5,4079,434
1577375502,-Keks-,0,1,800,692
1577375673,Menzo7,107,65,460105,95
1577375703,Hanniball78,331,26,107267,143
1577375956,Abed10,0,2,1610,665
1577376027,Back2theroots,0,5,5328,365
1577376475,Finsh,0,5,4087,433
1577376574,scarface,0,3,2480,641
1577376826,ZHENJA,0,4,3200,628
1577376835,Big+One,200,5,7857,328
1577376842,Eckbert98,0,4,3423,611
1577376843,-+Supply+and+Demand,0,5,4040,456
1577376960,Sirgray,0,1,800,693
1577376998,Hernandez,198,6,17069,260
1577377007,Tomy,0,5,4000,588
1577377036,treuemann,206,84,411200,102
1577377037,blabla333,0,5,47864,182
1577377062,Lord+Kenny,343,33,167990,130
1577377244,Bushaus,0,5,4000,589
1577377285,Phalanx3,0,4,3200,629
1577377320,JensBob91,0,5,4000,590
1577377332,rel2e,0,5,4024,466
1577377382,toxa-130,0,2,1610,666
1577377387,Sparki,0,2,10339,300
1577377389,EmmaDuck,0,1,800,694
1577377427,Marcii1997,0,5,4064,441
1577377432,Joohannnes,0,5,4010,487
1577377518,black+robe,0,5,4000,591
1577377575,uncas2,0,1,800,695
1577377661,Lady+ros,62,3,18618,248
1577377674,xXDreadXx,49,2,14505,280
1577377684,K%C3%B6nig+eisen,341,5,4008,491
1577377719,K%C3%B6nig+Luciano,0,1,978,674
1577377879,Basti456,251,4,8928,316
1577377934,impact,0,5,4000,592
1577378004,Apfelsirup,0,67,446971,96
1577378017,ZeusZorn,0,5,5954,350
1577378090,Sir+Wulf,0,5,4470,389
1577378200,KanniBahle,0,5,7915,327
1577378205,Joschix10,84,5,9389,313
1577378255,Muurphy,0,5,4060,443
1577378334,Benjamin97Mb.,0,4,3585,608
1577378407,DaniWestSide,306,5,37707,194
1577378442,LBraiNK,0,3,2692,638
1577378478,Cockser,0,1,989,673
1577378523,Icetiger11,0,3,2400,653
1577378552,Nukez12,0,5,4013,475
1577378564,ErzAssi,49,5,7702,329
1577378576,p00rs0lid,0,5,6774,338
1577378629,LOLCity,0,3,9464,312
1577378654,Matze30%C3%A4,0,3,5592,330
1577378706,Greentube,206,6,17445,259
1577378724,klein,0,4,3379,614
1577378764,zyzo,0,18,101391,146
1577378773,Borsti1505,0,5,4073,436
1577378820,Zwynker,0,3,2400,654
1577378918,the1king,0,5,4259,407
1577378952,SucukEater7,357,5,4430,393
1577378958,inqfx,0,1,800,696
1577378970,cobracv,0,1,800,697
1577378975,halina24,0,5,4000,593
1577378985,shpyderboi,0,5,4000,594
1577378996,Koli.N,0,4,4692,378
1577379002,Yall.T,0,5,4014,472
1577379031,72hrs,0,5,4230,412
1577379093,TheKeLcHeN,0,5,16240,266
1577379157,WhoRainSons,0,5,4034,460
1577379215,NicoOno,0,5,4014,473
1577379252,Hodenschopf,0,4,3200,630
1577379269,Bierflasche,0,3,2863,634
1577379406,ichbins100,0,5,4332,401
1577379424,Basti0585,0,2,1600,672
1577379459,Pandown,343,5,6892,337
1577379549,fozerol,0,5,4048,449
1577379561,ko3661,0,5,4039,458
1577379579,dodi133,173,5,19379,239
1577379585,alosh.ksa,0,4,3200,631
1577379622,Tobee97,0,5,4666,381
1577379632,K%C3%B6nig+Markus,0,5,18378,252
1577379647,gjkl,0,5,4000,595
1577379686,kapsi,363,5,5036,371
1577379696,andy17423,110,5,36145,198
1577379698,Flotschi92,363,5,4147,420
